ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses
2020,3,4201015,4.2.01.015,Bolsa,0.0627,0.28,0.33,
2020,3,4201040,4.2.01.040,Mochila,0.0102,-1.26,-3.14,
2020,3,4201063,4.2.01.063,Tênis,0.4516,-0.64,-0.5,
2020,3,4201098,4.2.01.098,Sandália/chinelo,0.2027,-0.53,-1.98,
2020,3,4301001,4.3.01.001,Bijuteria,0.0169,0.98,0.27,
2020,3,4301002,4.3.01.002,Joia,0.1356,2.95,6.31,
2020,3,4301004,4.3.01.004,Relógio de pulso,0.0502,-1.5,-1.82,
2020,3,4401001,4.4.01.001,Tecido,0.045,0.55,0.03,
2020,3,4401002,4.4.01.002,Artigos de armarinho,0.0098,1.21,2.7,
2020,3,5101001,5.1.01.001,Ônibus urbano,1.3623,0.32,1.47,
2020,3,5101002,5.1.01.002,Táxi,0.2042,0,0.47,
2020,3,5101004,5.1.01.004,Trem,0.0386,0.08,2.27,
2020,3,5101006,5.1.01.006,Ônibus intermunicipal,0.4338,0.33,3.49,
2020,3,5101007,5.1.01.007,Ônibus interestadual,0.1276,-0.45,-1.64,
2020,3,5101010,5.1.01.010,Passagem aérea,0.6004,-16.75,-27.69,
2020,3,5101011,5.1.01.011,Metrô,0.0699,0,2.31,
2020,3,5101026,5.1.01.026,Transporte escolar,0.1384,1.52,4.13,
2020,3,5101051,5.1.01.051,Transporte por aplicativo,0.2111,-1.76,-4.3,
2020,3,5101053,5.1.01.053,Integração transporte público,0.0675,0,2.29,
2020,3,5102001,5.1.02.001,Automóvel novo,2.9794,0.27,1.33,
2020,3,5102004,5.1.02.004,Emplacamento e licença,2.37,0.3,0.91,
2020,3,5102005,5.1.02.005,Seguro voluntário de veículo,0.8441,-1.34,0.62,
2020,3,5102006,5.1.02.006,Multa,0.1196,0,0,
2020,3,5102007,5.1.02.007,Óleo lubrificante,0.1277,0.05,1,
2020,3,5102009,5.1.02.009,Acessórios e peças,0.1765,0.22,0.16,
2020,3,5102010,5.1.02.010,Pneu,0.1973,0.75,0.76,
2020,3,5102011,5.1.02.011,Conserto de automóvel,1.6952,0.48,0.39,
2020,3,5102013,5.1.02.013,Estacionamento,0.0676,-0.47,-0.61,
2020,3,5102015,5.1.02.015,Pedágio,0.0945,0,0.1,
2020,3,5102020,5.1.02.020,Automóvel usado,1.8796,0.72,-0.36,
2020,3,5102037,5.1.02.037,Pintura de veículo,0.0146,0.6,0.79,
2020,3,5102051,5.1.02.051,Aluguel de veículo,0.0192,-1.14,-6.84,
2020,3,5102053,5.1.02.053,Motocicleta,0.5985,0.1,1.53,
2020,3,5104001,5.1.04.001,Gasolina,5.1344,-1.75,-1.59,
2020,3,5104002,5.1.04.002,Etanol,0.6923,-2.82,0.65,
2020,3,5104003,5.1.04.003,Óleo diesel,0.1987,-2.55,-2.61,
2020,3,5104005,5.1.04.005,Gás veicular,0.0622,-0.78,-0.41,
2020,3,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2486,0.11,-0.44,
2020,3,6101002,6.1.01.002,Analgésico e antitérmico,0.554,-0.22,0.19,
2020,3,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1635,-0.13,-1.19,
2020,3,6101004,6.1.01.004,Antigripal e antitussígeno,0.2016,-0.11,-0.25,
2020,3,6101006,6.1.01.006,Dermatológico,0.1291,-1.08,-1.02,
2020,3,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1795,-0.47,-1.02,
2020,3,6101009,6.1.01.009,Gastroprotetor,0.1413,-0.86,-0.62,
2020,3,6101010,6.1.01.010,Vitamina e fortificante,0.2296,-0.27,0.69,
2020,3,6101011,6.1.01.011,Hormonal,0.2029,-0.42,-1.02,
2020,3,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.3076,-0.46,-0.59,
2020,3,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.6531,-0.42,-0.12,
2020,3,6101051,6.1.01.051,Oftalmológico,0.0955,-0.61,-0.36,
2020,3,6101064,6.1.01.064,Antidiabético,0.1941,-0.35,-0.73,
2020,3,6101148,6.1.01.148,Neurológico,0.1625,0.27,-1.03,
2020,3,6102012,6.1.02.012,Óculos de grau,0.302,-0.93,-2.79,
2020,3,6201002,6.2.01.002,Médico,0.5579,0.29,0.13,
2020,3,6201003,6.2.01.003,Dentista,0.5325,-0.13,1.75,
2020,3,6201005,6.2.01.005,Aparelho ortodôntico,0.0192,0.05,1.64,
2020,3,6201007,6.2.01.007,Fisioterapeuta,0.0004,1.69,7.17,
2020,3,6201010,6.2.01.010,Psicólogo,0.0471,0,-0.93,
2020,3,6202003,6.2.02.003,Exame de laboratório,0.1129,-0.08,0.44,
2020,3,6202004,6.2.02.004,Hospitalização e cirurgia,0.3761,-0.11,0.95,
2020,3,6202006,6.2.02.006,Exame de imagem,0.1394,0.02,0.37,
2020,3,6203001,6.2.03.001,Plano de saúde,4.0531,0.6,1.8,
2020,3,6301001,6.3.01.001,Produto para cabelo,0.6404,-0.14,1.17,
2020,3,6301002,6.3.01.002,Fralda descartável,0.2228,0.29,0.57,
2020,3,6301004,6.3.01.004,Produto para barba,0.1358,-0.24,-0.96,
2020,3,6301006,6.3.01.006,Produto para pele,0.3832,0.13,0.57,
2020,3,6301007,6.3.01.007,Produto para higiene bucal,0.2624,0.18,-0.43,
2020,3,6301010,6.3.01.010,Produto para unha,0.0041,-1.81,-2.72,
2020,3,6301011,6.3.01.011,Perfume,1.0421,1.15,0.66,
2020,3,6301014,6.3.01.014,Desodorante,0.4529,-0.48,-0.68,
2020,3,6301015,6.3.01.015,Absorvente higiênico,0.1109,0.67,0.4,
2020,3,6301016,6.3.01.016,Sabonete,0.2908,0.55,0.84,
2020,3,6301017,6.3.01.017,Papel higiênico,0.2075,0.58,-0.16,
2020,3,6301020,6.3.01.020,Artigos de maquiagem,0.1683,2.57,2.24,
2020,3,7101001,7.1.01.001,Costureira,0.013,-0.16,-0.77,
2020,3,7101005,7.1.01.005,Manicure,0.3971,-0.06,0.4,
2020,3,7101010,7.1.01.010,Empregado doméstico,3.1339,0.46,1.35,
2020,3,7101011,7.1.01.011,Cabeleireiro e barbeiro,1.0797,-0.49,-0.49,
2020,3,7101014,7.1.01.014,Depilação,0.0591,0.89,0.37,
2020,3,7101034,7.1.01.034,Cartório,0.0221,0,1.71,
2020,3,7101036,7.1.01.036,Despachante,0.0959,-0.01,-0.25,
2020,3,7101076,7.1.01.076,Serviço bancário,1.817,0,0.02,
2020,3,7101090,7.1.01.090,Conselho de classe,0.0562,0.13,0.39,
2020,3,7101144,7.1.01.144,Sobrancelha,0.1118,-0.7,-0.39,
2020,3,7201006,7.2.01.006,Clube,0.0798,0.21,0.53,
2020,3,7201010,7.2.01.010,Instrumento musical,0.0164,2.98,1.11,
2020,3,7201015,7.2.01.015,Tratamento de animais (clínica),0.3015,0.91,1.67,
2020,3,7201019,7.2.01.019,Bicicleta,0.0965,-2.1,-0.99,
2020,3,7201020,7.2.01.020,Alimento para animais,0.3433,-0.91,-0.73,
2020,3,7201023,7.2.01.023,Brinquedo,0.2321,-2.38,-0.77,
2020,3,7201054,7.2.01.054,Casa noturna,0.0454,0.49,4.17,
2020,3,7201063,7.2.01.063,Jogos de azar,0.531,0,0,
2020,3,7201067,7.2.01.067,Material de caça e pesca,0.0096,-1.52,-5.03,
2020,3,7201090,7.2.01.090,Hospedagem,0.5861,-1.98,-0.53,
2020,3,7201095,7.2.01.095,Pacote turístico,0.5009,-2.56,3.53,
2020,3,7201256,7.2.01.256,Serviço de higiene para animais,0.1422,0.64,-0.94,
2020,3,7201266,7.2.01.266,Cinema. teatro e concertos,0.5415,-0.53,-0.98,
2020,3,7202041,7.2.02.041,Cigarro,0.5419,0,-0.31,
2020,3,8101001,8.1.01.001,Creche,0.2033,0.34,6.67,
2020,3,8101002,8.1.01.002,Pré-escola,0.3392,0.52,6.48,
2020,3,8101003,8.1.01.003,Ensino fundamental,1.5729,1,7.28,
2020,3,8101004,8.1.01.004,Ensino médio,0.3938,1.22,6.97,
2020,3,8101005,8.1.01.005,Ensino superior,1.9124,0.55,3.34,
2020,3,8101006,8.1.01.006,Pós-graduação,0.3006,0.58,2.02,
2020,3,8101008,8.1.01.008,Educação de jovens e adultos,0.0442,0.35,5.88,
2020,3,8101045,8.1.01.045,Curso técnico,0.032,0.06,1.44,
2020,3,8102001,8.1.02.001,Jornal diário,0.0308,3.4,3.4,
2020,3,8102004,8.1.02.004,Revista,0.0279,0,0.2,
2020,3,8102007,8.1.02.007,Livro didático,0.3944,0.78,2.44,
2020,3,8102008,8.1.02.008,Livro não didático,0.0985,0.08,2.69,
2020,3,8103001,8.1.03.001,Caderno,0.0531,1.28,-0.55,
2020,3,8103014,8.1.03.014,Artigos de papelaria,0.0904,-0.54,0.01,
2020,3,8104001,8.1.04.001,Curso preparatório,0.0803,-0.01,3.31,
2020,3,8104003,8.1.04.003,Curso de idioma,0.3193,-0.45,3.28,
2020,3,8104004,8.1.04.004,Curso de informática,0.0017,0.33,4.89,
2020,3,8104005,8.1.04.005,Autoescola,0.051,0.73,1.52,
2020,3,8104006,8.1.04.006,Atividades físicas,0.4105,-0.31,2.26,
2020,3,9101001,9.1.01.001,Correio,0.068,0.86,18.31,
2020,3,9101002,9.1.01.002,Plano de telefonia fixa,0.2595,0.07,0.59,
2020,3,9101008,9.1.01.008,Plano de telefonia móvel,1.6362,0,0,
2020,3,9101010,9.1.01.010,Tv por assinatura,0.4058,0,0,
2020,3,9101018,9.1.01.018,Acesso à internet,0.5507,0,0,
2020,3,9101019,9.1.01.019,Aparelho telefônico,1.022,0.12,0.83,
2020,3,9101115,9.1.01.115,Serviços de streaming,0.0704,0,0,
2020,3,9101116,9.1.01.116,Combo de telefonia. internet e tv por assinatura,1.6951,0,0,
2020,4,1101002,1.1.01.002,Arroz,0.4915,3.88,8,
2020,4,1101051,1.1.01.051,Feijão - mulatinho,0.0123,15.34,22.83,
2020,4,1101052,1.1.01.052,Feijão - preto,0.049,10.41,11.53,
2020,4,1101053,1.1.01.053,Feijão - macáçar (fradinho),0.0137,5.55,21.33,
2020,4,1101073,1.1.01.073,Feijão - carioca (rajado),0.127,17.29,11.01,
2020,4,1101079,1.1.01.079,Milho (em grão),0.0104,1.01,5.11,
2020,4,1102001,1.1.02.001,Farinha de arroz,0.0028,0.39,1.59,
2020,4,1102006,1.1.02.006,Macarrão,0.1449,1.14,0.48,
2020,4,1102008,1.1.02.008,Fubá de milho,0.0081,0.45,3.54,
2020,4,1102010,1.1.02.010,Flocos de milho,0.0101,0.15,0.27,
2020,4,1102012,1.1.02.012,Farinha de trigo,0.0463,4.76,6.13,
2020,4,1102023,1.1.02.023,Farinha de mandioca,0.0991,1.53,9.69,
2020,4,1102029,1.1.02.029,Massa semipreparada,0.1191,0.59,3.2,
2020,4,1102061,1.1.02.061,Macarrão instantâneo,0.0269,0.74,0.48,
2020,4,1103002,1.1.03.002,Batata-doce,0.0249,10.98,33.83,
2020,4,1103003,1.1.03.003,Batata-inglesa,0.1682,22.81,42.1,
2020,4,1103004,1.1.03.004,Inhame,0.0017,-0.49,-6.57,
2020,4,1103005,1.1.03.005,Mandioca (aipim),0.0138,8.43,11.73,
2020,4,1103020,1.1.03.020,Abobrinha,0.0095,1.09,55.74,
2020,4,1103025,1.1.03.025,Pepino,0.0026,-0.34,1.45,
2020,4,1103026,1.1.03.026,Pimentão,0.0125,16.99,9.62,
2020,4,1103028,1.1.03.028,Tomate,0.2797,-2.95,51.82,
2020,4,1103043,1.1.03.043,Cebola,0.1128,34.83,48.95,
2020,4,1103044,1.1.03.044,Cenoura,0.0671,19.91,97.07,
2020,4,1104003,1.1.04.003,Açúcar refinado,0.0887,1.72,3.14,
2020,4,1104004,1.1.04.004,Açúcar cristal,0.0993,3.36,11.37,
2020,4,1104018,1.1.04.018,Balas,0.0167,-0.54,-2.41,
2020,4,1104023,1.1.04.023,Chocolate em barra e bombom,0.1822,-1.78,-0.94,
2020,4,1104032,1.1.04.032,Sorvete,0.1313,-0.66,-0.34,
2020,4,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1074,-0.36,1.32,
2020,4,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,3.02,1.82,
2020,4,1104067,1.1.04.067,Açúcar demerara,0.0004,1.14,-2.86,
2020,4,1105001,1.1.05.001,Alface,0.089,6.58,18.65,
2020,4,1105004,1.1.05.004,Coentro,0.0086,6.02,21.66,
2020,4,1105005,1.1.05.005,Couve,0.016,6.89,17.08,
2020,4,1105006,1.1.05.006,Couve-flor,0.0028,12.85,11.34,
2020,4,1105010,1.1.05.010,Repolho,0.0149,9.77,25.41,
2020,4,1105012,1.1.05.012,Cheiro-verde,0.0397,14.38,17.88,
2020,4,1105019,1.1.05.019,Brócolis,0.0272,0.69,16.38,
2020,4,1106001,1.1.06.001,Banana-da-terra,0.0169,-9.25,-16.64,
2020,4,1106003,1.1.06.003,Abacaxi,0.0176,11.37,11.14,
2020,4,1106004,1.1.06.004,Abacate,0.0013,4.58,-20.96,
2020,4,1106005,1.1.06.005,Banana - d'água,0.0922,8.68,5.68,
2020,4,1106006,1.1.06.006,Banana - maçã,0.0043,0.06,9.33,
2020,4,1106008,1.1.06.008,Banana - prata,0.1723,2.83,19.77,
2020,4,1106011,1.1.06.011,Laranja - baía,0.0044,-1.6,4.09,
2020,4,1106012,1.1.06.012,Laranja - lima,0.0045,0.34,-1.93,
2020,4,1106015,1.1.06.015,Limão,0.0153,11.14,-35.37,
2020,4,1106017,1.1.06.017,Maçã,0.1378,2.3,5.45,
2020,4,1106018,1.1.06.018,Mamão,0.0737,21.33,19.73,
2020,4,1106019,1.1.06.019,Manga,0.0581,-3.1,19.92,
2020,4,1106020,1.1.06.020,Maracujá,0.0084,0.73,9.97,
2020,4,1106021,1.1.06.021,Melancia,0.0278,0.62,-1.98,
2020,4,1106022,1.1.06.022,Melão,0.0148,8.99,13.58,
2020,4,1106023,1.1.06.023,Pera,0.0196,2.39,4.13,
2020,4,1106027,1.1.06.027,Tangerina,0.0287,7.48,11.07,
2020,4,1106028,1.1.06.028,Uva,0.0739,5.28,3.82,
2020,4,1106039,1.1.06.039,Laranja - pera,0.0946,10.93,24.72,
2020,4,1106051,1.1.06.051,Morango,0.0078,15.61,26.84,
2020,4,1106084,1.1.06.084,Goiaba,0.0051,4.12,7.61,
2020,4,1107009,1.1.07.009,Fígado,0.0174,1.62,0.34,
2020,4,1107018,1.1.07.018,Carne de porco,0.3266,-2.72,-5.08,
2020,4,1107031,1.1.07.031,Carne de carneiro,0.0023,0.16,-12.48,
2020,4,1107081,1.1.07.081,Cupim,0.0092,0.66,5.55,
2020,4,1107084,1.1.07.084,Contrafilé,0.3957,-3.48,-15.04,
2020,4,1107085,1.1.07.085,Filé-mignon,0.0248,-2.73,-20.01,
2020,4,1107087,1.1.07.087,Chã de dentro,0.2722,-1,-11.03,
2020,4,1107088,1.1.07.088,Alcatra,0.3087,-4.29,-17.63,
2020,4,1107089,1.1.07.089,Patinho,0.1492,-2.35,-12.91,
2020,4,1107090,1.1.07.090,Lagarto redondo,0.0074,-5.33,-14.02,
2020,4,1107091,1.1.07.091,Lagarto comum,0.0635,-2.4,-9.14,
2020,4,1107093,1.1.07.093,Músculo,0.1314,-0.13,-3.65,
2020,4,1107094,1.1.07.094,Pá,0.101,-1.13,-5.38,
2020,4,1107095,1.1.07.095,Acém,0.2372,-0.42,-5.6,
2020,4,1107096,1.1.07.096,Peito,0.0131,-2.99,-4.96,
2020,4,1107097,1.1.07.097,Capa de filé,0.0363,-2.24,-5.56,
2020,4,1107099,1.1.07.099,Costela,0.3152,-0.16,-2.09,
2020,4,1107208,1.1.07.208,Picanha,0.037,-2,-7.95,
2020,4,1108002,1.1.08.002,Peixe - anchova,0.0006,0.12,5.03,
2020,4,1108004,1.1.08.004,Peixe - corvina,0.0231,1.08,10.87,
2020,4,1108011,1.1.08.011,Peixe - tainha,0.0018,29.91,44.57,
2020,4,1108012,1.1.08.012,Peixe - sardinha,0.0053,-4.73,-5,
2020,4,1108013,1.1.08.013,Camarão,0.0306,0.47,0.37,
2020,4,1108019,1.1.08.019,Peixe - cavala,0.0008,-0.6,4.15,
2020,4,1108029,1.1.08.029,Peixe - cação,0.0068,-1.53,-0.58,
2020,4,1108031,1.1.08.031,Peixe - merluza,0.0163,0.3,3.12,
2020,4,1108032,1.1.08.032,Peixe - serra,0.0012,0.83,0.26,
2020,4,1108038,1.1.08.038,Peixe - pescada,0.032,1.87,13.12,
2020,4,1108045,1.1.08.045,Caranguejo,0.0052,2.65,6.61,
2020,4,1108049,1.1.08.049,Peixe - castanha,0.001,0.12,0.3,
2020,4,1108052,1.1.08.052,Peixe - palombeta,0.0007,7.95,8.79,
2020,4,1108072,1.1.08.072,Peixe - curimatã,0.0006,-1.72,3.45,
2020,4,1108075,1.1.08.075,Peixe - salmão,0.0161,3.57,6.69,
2020,4,1108080,1.1.08.080,Peixe - tilápia,0.0488,-0.95,4.35,
2020,4,1108087,1.1.08.087,Peixe - tambaqui,0.0226,2.35,1.6,
2020,4,1108088,1.1.08.088,Peixe - dourada,0.007,4.2,1.49,
2020,4,1108092,1.1.08.092,Peixe - filhote,0.0038,1.6,20.1,
2020,4,1108096,1.1.08.096,Peixe - peroá,0.0007,3.83,8.39,
2020,4,1108112,1.1.08.112,Peixe - pintado,0.0003,3.77,4.9,
2020,4,1108125,1.1.08.125,Peixe - aruanã,0.0006,0.82,1.57,
2020,4,1109002,1.1.09.002,Presunto,0.1007,0.58,5.7,
2020,4,1109007,1.1.09.007,Salsicha,0.0427,-1.83,0.19,
2020,4,1109008,1.1.09.008,Linguiça,0.3087,-2.01,1.23,
2020,4,1109010,1.1.09.010,Mortadela,0.0522,-0.95,-0.18,
2020,4,1109012,1.1.09.012,Salame,0.0089,-2.39,-0.05,
2020,4,1109023,1.1.09.023,Bacalhau,0.0098,1.06,2.38,
2020,4,1109056,1.1.09.056,Carne-seca e de sol,0.1098,0.28,4.26,
2020,4,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0087,-0.17,-0.65,
2020,4,1110009,1.1.10.009,Frango inteiro,0.3468,1.62,4.64,
2020,4,1110010,1.1.10.010,Frango em pedaços,0.5709,1.51,3.77,
2020,4,1110044,1.1.10.044,Ovo de galinha,0.2424,6.31,15.11,
2020,4,1111004,1.1.11.004,Leite longa vida,0.6276,9.59,12.03,
2020,4,1111008,1.1.11.008,Leite condensado,0.0195,1.75,3.63,
2020,4,1111009,1.1.11.009,Leite em pó,0.1858,2.17,4.51,
2020,4,1111011,1.1.11.011,Queijo,0.4829,-1.48,-1.48,
2020,4,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1498,1.72,2.78,
2020,4,1111021,1.1.11.021,Requeijão,0.0497,1.62,3.78,
2020,4,1111031,1.1.11.031,Manteiga,0.059,-1.01,0.27,
2020,4,1111038,1.1.11.038,Leite fermentado,0.0103,5.56,3.35,
2020,4,1112003,1.1.12.003,Biscoito,0.4313,1.43,2.52,
2020,4,1112015,1.1.12.015,Pão francês,0.8042,-0.49,1.31,
2020,4,1112017,1.1.12.017,Pão doce,0.0842,-0.07,0.14,
2020,4,1112018,1.1.12.018,Pão de forma,0.0953,0.31,2.87,
2020,4,1112019,1.1.12.019,Bolo,0.1371,1.92,3.06,
2020,4,1112025,1.1.12.025,Pão de queijo,0.0269,-1.87,-1.46,
2020,4,1113013,1.1.13.013,Óleo de soja,0.1854,1.49,6.53,
2020,4,1113014,1.1.13.014,Azeite de oliva,0.0599,2.13,0.69,
2020,4,1113040,1.1.13.040,Margarina,0.0907,-0.33,0.75,
2020,4,1114001,1.1.14.001,Suco de frutas,0.1275,2.9,4.52,
2020,4,1114003,1.1.14.003,Polpa de fruta (congelada),0.013,1.87,1.06,
2020,4,1114004,1.1.14.004,Açaí (emulsão),0.0649,4.08,30.26,
2020,4,1114022,1.1.14.022,Café moído,0.2839,1.3,1.85,
2020,4,1114023,1.1.14.023,Café solúvel,0.0083,3.24,5.31,
2020,4,1114083,1.1.14.083,Refrigerante e água mineral,0.4994,1.19,2.7,
2020,4,1114084,1.1.14.084,Cerveja,0.4042,0.65,0.71,
2020,4,1114085,1.1.14.085,Outras bebidas alcoólicas,0.0342,0.49,3.08,
2020,4,1114087,1.1.14.087,Vinho,0.068,4.4,5.19,
2020,4,1114090,1.1.14.090,Suco em pó,0.0491,1.66,1.4,
2020,4,1114091,1.1.14.091,Chá mate (erva mate),0.0281,3.23,4.53,
2020,4,1115013,1.1.15.013,Alimento infantil,0.0019,9.02,10.39,
2020,4,1115016,1.1.15.016,Palmito em conserva,0.0186,-2.38,-1.11,
2020,4,1115017,1.1.15.017,Pepino em conserva,0.0041,1.74,7.56,
2020,4,1115039,1.1.15.039,Sardinha em conserva,0.0387,2.25,3.17,
2020,4,1115050,1.1.15.050,Salsicha em conserva,0.0012,8.47,6.27,
2020,4,1115056,1.1.15.056,Sopa desidratada,0.0019,-1.47,-0.54,
2020,4,1115057,1.1.15.057,Azeitona,0.0318,0.63,2.25,
2020,4,1115058,1.1.15.058,Milho-verde em conserva,0.0269,1.33,5.66,
2020,4,1115075,1.1.15.075,Atum em conserva,0.0209,1.41,1.38,
2020,4,1116001,1.1.16.001,Leite de coco,0.0021,0.33,4.43,
2020,4,1116005,1.1.16.005,Atomatado,0.11,2.79,3.7,
2020,4,1116010,1.1.16.010,Alho,0.1248,15.41,29.24,
2020,4,1116013,1.1.16.013,Sal,0.0043,0.48,1.21,
2020,4,1116022,1.1.16.022,Colorau,0.0007,1.82,4.07,
2020,4,1116023,1.1.16.023,Caldo de tucupi,0.0009,1.97,0.13,
2020,4,1116026,1.1.16.026,Fermento,0.0057,2.56,1.81,
2020,4,1116033,1.1.16.033,Maionese,0.0446,1.48,2.17,
2020,4,1116041,1.1.16.041,Vinagre,0.0164,0.71,0.55,
2020,4,1116048,1.1.16.048,Caldo concentrado,0.0095,-0.49,2.3,
2020,4,1116071,1.1.16.071,Tempero misto,0.0528,-0.52,1.28,
2020,4,1201001,1.2.01.001,Refeição,3.7394,-0.13,1.17,
2020,4,1201003,1.2.01.003,Lanche,1.6511,3.07,5.5,
2020,4,1201007,1.2.01.007,Refrigerante e água mineral,0.1269,-0.02,1.35,
2020,4,1201009,1.2.01.009,Cafezinho,0.0407,0.34,1.47,
2020,4,1201048,1.2.01.048,Cerveja,0.2985,-0.34,0.92,
2020,4,1201051,1.2.01.051,Outras bebidas alcoólicas,0.0077,-0.2,0.31,
2020,4,1201052,1.2.01.052,Vinho,0.0078,0.64,-2.44,
2020,4,1201061,1.2.01.061,Doces,0.0045,0.41,1.54,
2020,4,1201088,1.2.01.088,Sorvete,0.05,0.33,-2.2,
2020,4,2101001,2.1.01.001,Aluguel residencial,3.7972,0.05,0.93,
2020,4,2101002,2.1.01.002,Condomínio,2.3282,0.38,1.9,
2020,4,2101004,2.1.01.004,Taxa de água e esgoto,1.8194,0.21,0.65,
2020,4,2101012,2.1.01.012,Mudança,0.0016,3.92,1.29,
2020,4,2103005,2.1.03.005,Ferragens,0.0091,0.59,0.43,
2020,4,2103008,2.1.03.008,Material de eletricidade,0.0152,-1.3,0.55,
2020,4,2103012,2.1.03.012,Vidro,0.0032,-0.16,3.29,
2020,4,2103014,2.1.03.014,Tinta,0.2484,-0.03,1.2,
2020,4,2103032,2.1.03.032,Revestimento de piso e parede,0.2234,-0.14,-0.44,
2020,4,2103038,2.1.03.038,Madeira e taco,0.0155,-3.02,-4.75,
2020,4,2103039,2.1.03.039,Cimento,0.0246,0.09,1.63,
2020,4,2103040,2.1.03.040,Tijolo,0.0217,-0.97,-0.09,
2020,4,2103041,2.1.03.041,Material hidráulico,0.0353,2.24,-0.79,
2020,4,2103042,2.1.03.042,Mão de obra,0.675,0.11,0.64,
2020,4,2103048,2.1.03.048,Areia,0.0137,-1.08,0.56,
2020,4,2103049,2.1.03.049,Pedras,0.0005,-8.33,-4.68,
2020,4,2103055,2.1.03.055,Telha,0.0382,-1.75,-2.02,
2020,4,2104003,2.1.04.003,Saco para lixo,0.0053,0.53,-0.45,
2020,4,2104005,2.1.04.005,Água sanitária,0.0627,0.9,1.23,
2020,4,2104008,2.1.04.008,Detergente,0.1471,0.81,1.84,
2020,4,2104009,2.1.04.009,Sabão em pó,0.231,-1.46,0.17,
2020,4,2104012,2.1.04.012,Desinfetante,0.0588,0.59,-0.13,
2020,4,2104015,2.1.04.015,Sabão em barra,0.0294,-1.65,-1.76,
2020,4,2104016,2.1.04.016,Esponja de limpeza,0.0041,-1.53,-3.61,
2020,4,2104019,2.1.04.019,Sabão líquido,0.0059,-3.97,-6.36,
2020,4,2104020,2.1.04.020,Limpador multiuso,0.0265,-0.76,-1.02,
2020,4,2104041,2.1.04.041,Papel toalha,0.0049,-1.76,-4.49,
2020,4,2104085,2.1.04.085,Amaciante e alvejante,0.1702,1.82,3.33,
2020,4,2201003,2.2.01.003,Carvão vegetal,0.006,-1.92,-2.33,
2020,4,2201004,2.2.01.004,Gás de botijão,1.0759,0.23,1.79,
2020,4,2201005,2.2.01.005,Gás encanado,0.134,0,0.4,
2020,4,2202003,2.2.02.003,Energia elétrica residencial,4.3224,-0.76,-2.17,
2020,4,3101002,3.1.01.002,Móvel para sala,0.3593,-2.82,-5.06,
2020,4,3101003,3.1.01.003,Móvel para quarto,0.493,-3.22,-4.08,
2020,4,3101015,3.1.01.015,Móvel para copa e cozinha,0.2073,-2.44,-4.19,
2020,4,3101016,3.1.01.016,Móvel infantil,0.0279,-3.34,-7.24,
2020,4,3101017,3.1.01.017,Colchão,0.0133,-1.02,-5.83,
2020,4,3102001,3.1.02.001,Artigos de iluminação,0.0808,1.41,-0.26,
2020,4,3102005,3.1.02.005,Tapete,0.0619,-0.4,-0.86,
2020,4,3102006,3.1.02.006,Cortina,0.0916,0.95,1.92,
2020,4,3102007,3.1.02.007,Utensílios de metal,0.162,0.5,1.22,
2020,4,3102009,3.1.02.009,Utensílios de vidro e louça,0.0505,1.2,2.23,
2020,4,3102010,3.1.02.010,Utensílios de plástico,0.0094,1.34,1.29,
2020,4,3102035,3.1.02.035,Flores naturais,0.0056,-12.67,-12.63,
2020,4,3102337,3.1.02.337,Utensílios para bebê,0.0163,0.99,3.09,
2020,4,3103001,3.1.03.001,Roupa de cama,0.1851,1.36,1.89,
2020,4,3103003,3.1.03.003,Roupa de banho,0.0054,0.7,0.65,
2020,4,3201001,3.2.01.001,Refrigerador,0.33,-4.43,-7.74,
2020,4,3201002,3.2.01.002,Ar-condicionado,0.098,-2.5,-6.9,
2020,4,3201006,3.2.01.006,Máquina de lavar roupa,0.242,-3.09,-4.65,
2020,4,3201013,3.2.01.013,Ventilador,0.0189,-1.45,-3.1,
2020,4,3201021,3.2.01.021,Fogão,0.1654,-3.66,-4.71,
2020,4,3201050,3.2.01.050,Chuveiro elétrico,0.0067,0.45,-0.72,
2020,4,3202001,3.2.02.001,Televisor,0.4315,0.63,-1.1,
2020,4,3202003,3.2.02.003,Aparelho de som,0.0123,-0.68,-1.88,
2020,4,3202008,3.2.02.008,Videogame (console),0.0027,2.29,-2.97,
2020,4,3202028,3.2.02.028,Computador pessoal,0.2965,0.89,0.8,
2020,4,3301002,3.3.01.002,Conserto de refrigerador,0.0163,0.58,1.74,
2020,4,3301006,3.3.01.006,Conserto de televisor,0.0021,-0.98,-4.3,
2020,4,3301015,3.3.01.015,Conserto de máquina de lavar roupa,0.0046,0.83,2.52,
2020,4,3301022,3.3.01.022,Reforma de estofado,0.0469,-0.49,2.15,
2020,4,3301088,3.3.01.088,Conserto de aparelho celular,0.0674,-0.29,-0.13,
